dataset_index,label,score_layer_0,score_layer_1,score_layer_2,score_layer_3,score_layer_4,score_layer_5,score_layer_6,score_layer_7,score_layer_8,score_layer_9,score_layer_10,score_layer_11,score_layer_12,score_layer_13,score_layer_14,score_layer_15,score_layer_16,score_layer_17,score_layer_18,score_layer_19,score_layer_20,score_layer_21,score_layer_22,score_layer_23,score_layer_24,score_layer_25,score_layer_26,score_layer_27,score_layer_28,score_layer_29,score_layer_30,score_layer_31,score_layer_32,score_layer_33,score_layer_34,score_layer_35,score_layer_36,score_layer_37,score_layer_38,score_layer_39,score_layer_40,score_layer_41,score_layer_42,score_layer_43,score_layer_44,score_layer_45,score_layer_46,score_layer_47,score_layer_48,score_layer_49,score_layer_50,score_layer_51,score_layer_52,score_layer_53,score_layer_54,score_layer_55,score_layer_56,score_layer_57,score_layer_58,score_layer_59,score_layer_60,score_layer_61,score_layer_62,random_score_layer_0,random_score_layer_1,random_score_layer_2,random_score_layer_3,random_score_layer_4,random_score_layer_5,random_score_layer_6,random_score_layer_7,random_score_layer_8,random_score_layer_9,random_score_layer_10,random_score_layer_11,random_score_layer_12,random_score_layer_13,random_score_layer_14,random_score_layer_15,random_score_layer_16,random_score_layer_17,random_score_layer_18,random_score_layer_19,random_score_layer_20,random_score_layer_21,random_score_layer_22,random_score_layer_23,random_score_layer_24,random_score_layer_25,random_score_layer_26,random_score_layer_27,random_score_layer_28,random_score_layer_29,random_score_layer_30,random_score_layer_31,random_score_layer_32,random_score_layer_33,random_score_layer_34,random_score_layer_35,random_score_layer_36,random_score_layer_37,random_score_layer_38,random_score_layer_39,random_score_layer_40,random_score_layer_41,random_score_layer_42,random_score_layer_43,random_score_layer_44,random_score_layer_45,random_score_layer_46,random_score_layer_47,random_score_layer_48,random_score_layer_49,random_score_layer_50,random_score_layer_51,random_score_layer_52,random_score_layer_53,random_score_layer_54,random_score_layer_55,random_score_layer_56,random_score_layer_57,random_score_layer_58,random_score_layer_59,random_score_layer_60,random_score_layer_61,random_score_layer_62
60,1,0.05981443077325821,0.061417289078235626,0.010690748691558838,0.03589894622564316,0.09987708926200867,0.2258417308330536,0.3193663954734802,0.2913626730442047,0.33060938119888306,0.3077428936958313,0.43746286630630493,0.5058097839355469,0.3920890688896179,0.38395798206329346,0.7268322706222534,0.8335487842559814,0.6264734864234924,0.7102668881416321,0.5633944869041443,0.7189919948577881,0.7525136470794678,0.7957332730293274,0.5847783088684082,0.5344009399414062,0.5277814269065857,0.9252457022666931,0.9796470403671265,1.0636801719665527,1.0064209699630737,1.0635381937026978,1.1416527032852173,1.0245610475540161,1.2015634775161743,1.4702317714691162,1.5468003749847412,1.4677965641021729,1.4642101526260376,1.5462143421173096,1.5312151908874512,1.4405786991119385,1.342470407485962,1.3141522407531738,1.3232396841049194,1.1645467281341553,1.042878270149231,0.9993900060653687,0.9102970361709595,0.9518447518348694,0.9422402381896973,1.0350632667541504,1.0943697690963745,1.086225986480713,1.2371494770050049,1.3029875755310059,1.2078170776367188,1.2586770057678223,1.4829081296920776,1.6526916027069092,1.8754751682281494,1.8029125928878784,2.0482311248779297,1.2908709049224854,0.7748316526412964,0.006427960470318794,-0.02576470375061035,-0.03480721637606621,-0.0670781135559082,-0.021837294101715088,0.013330543413758278,0.024000076577067375,-0.016666697338223457,0.20959994196891785,-0.07743440568447113,-0.11497429013252258,-0.08312636613845825,-0.09616892039775848,-0.018424175679683685,0.024409383535385132,-0.1400030255317688,0.09154116362333298,0.034608643501996994,0.06772918254137039,0.06955406069755554,-0.10391811281442642,-0.17384067177772522,0.04101613536477089,0.11514429748058319,-0.2484203428030014,-0.12405060231685638,-0.2568960189819336,-0.20771923661231995,0.23508672416210175,-0.14864230155944824,0.3813086152076721,-0.11656486988067627,-0.49933844804763794,0.30541303753852844,0.5038912892341614,0.6837009787559509,0.32279908657073975,-0.8215056657791138,-0.08958907425403595,-0.4705614745616913,0.30067571997642517,-0.27714306116104126,-0.16895100474357605,0.29912516474723816,0.1342247724533081,0.4822673797607422,0.3872806429862976,-0.21525856852531433,-0.6514608860015869,0.21070024371147156,-0.012631841003894806,-0.35010242462158203,-0.4833635091781616,0.2427385151386261,-0.14659123122692108,0.12861484289169312,0.08908122777938843,0.10092602670192719,0.5427829027175903,0.4096335768699646,-0.2042536735534668,-0.018876582384109497,-0.1665453314781189
61,1,0.13305222988128662,0.108125701546669,0.06491692364215851,0.13881105184555054,0.13486330211162567,0.22373782098293304,0.29869627952575684,0.23775967955589294,0.2713356018066406,0.2171151041984558,0.3202349543571472,0.36564120650291443,0.28990811109542847,0.31502559781074524,0.45369067788124084,0.4916946291923523,0.3748891353607178,0.47075504064559937,0.3441566526889801,0.5707201957702637,0.5992848873138428,0.5847992897033691,0.49212655425071716,0.3967530429363251,0.38082394003868103,0.6228238344192505,0.6715707182884216,0.7046246528625488,0.6804724931716919,0.627702534198761,0.663408637046814,0.64419025182724,0.8505415916442871,1.0252513885498047,1.0685739517211914,1.072085976600647,1.0956125259399414,1.1474964618682861,1.14926278591156,1.0886824131011963,1.0523674488067627,1.1187926530838013,1.0288262367248535,0.9448835849761963,0.7999807596206665,0.890701413154602,0.7043788433074951,0.8469251394271851,0.637011706829071,0.7217376232147217,0.8121311664581299,0.8270227909088135,0.9083203077316284,1.0040333271026611,0.8988642692565918,1.0498576164245605,1.2862684726715088,1.5862849950790405,1.8373422622680664,1.8210246562957764,2.3366689682006836,1.5157791376113892,1.2884576320648193,-0.006209315732121468,-0.008676674216985703,-0.023631718009710312,-0.013364654034376144,-0.00949850119650364,0.017887044697999954,0.02508455142378807,-0.020995885133743286,0.11279638111591339,-0.032280825078487396,-0.057669322937726974,-0.13379007577896118,-0.03614238277077675,0.01529201865196228,-0.04016567021608353,-0.029934074729681015,0.07483813166618347,-0.04241969436407089,0.07253699004650116,0.0312531441450119,0.04818136245012283,0.04325014352798462,0.03205222636461258,0.12907922267913818,-0.14233538508415222,-0.026406198740005493,-0.14921356737613678,-0.14868420362472534,0.13340386748313904,0.06116175651550293,0.5203804969787598,-0.3385530412197113,-0.5999866724014282,0.12525902688503265,0.7526165246963501,0.47656798362731934,0.1740405261516571,0.0021005570888519287,-0.5013729333877563,-0.02978581190109253,0.06333840638399124,-0.10167699307203293,-0.2000613659620285,0.616743803024292,-0.17704668641090393,0.10460495948791504,0.516431450843811,0.6103342771530151,-0.40571165084838867,0.4068030118942261,0.09810492396354675,-0.1602412760257721,-0.508149266242981,0.2535132169723511,-0.18572071194648743,0.46981939673423767,0.12544015049934387,0.09476049244403839,0.18383297324180603,0.3407927453517914,-0.08303557336330414,-0.39007991552352905,1.016616702079773
62,1,0.11175063252449036,0.10013312101364136,0.09349758923053741,0.1459832489490509,0.10365068167448044,0.15219590067863464,0.18543016910552979,0.12293685972690582,0.13046422600746155,0.16324929893016815,0.16085025668144226,0.10901549458503723,0.09231408685445786,0.08846231549978256,0.17619338631629944,0.18074437975883484,0.10436969995498657,0.10920801013708115,0.0795351043343544,0.18345753848552704,0.25746864080429077,0.2560808062553406,0.23024892807006836,0.19084207713603973,0.26461324095726013,0.4467214047908783,0.3199225068092346,0.41024577617645264,0.35843169689178467,0.4523710608482361,0.5092431902885437,0.5708022117614746,0.6703001260757446,0.861653208732605,0.8877700567245483,0.9047794342041016,0.8486180901527405,0.768488883972168,0.7556790113449097,0.5177348852157593,0.5343738794326782,0.5523790121078491,0.5019882321357727,0.5729557275772095,0.5474942326545715,0.6810886859893799,0.43522095680236816,0.573140025138855,0.49937623739242554,0.543479323387146,0.5674402713775635,0.6071262955665588,0.897083044052124,0.9413286447525024,0.8488247394561768,1.1753288507461548,1.6962707042694092,2.130342721939087,2.254539728164673,2.364229440689087,2.65494441986084,1.016540765762329,1.4117281436920166,0.014840301126241684,-0.034679509699344635,-0.06334260106086731,-0.04558664932847023,-0.019721319898962975,0.036510877311229706,0.033510711044073105,-0.06583735346794128,0.073172427713871,-0.12438327819108963,0.018369531258940697,-0.09976683557033539,-0.0036618635058403015,-0.1154506504535675,-0.012602951377630234,-0.0554792545735836,0.17297954857349396,-0.02883191965520382,0.17195041477680206,-0.1351577192544937,-0.07849761843681335,0.08631844818592072,-0.007295273244380951,0.08591379225254059,-0.16466335952281952,0.29607880115509033,-0.0032858774065971375,-0.22593966126441956,0.0335695706307888,0.26734352111816406,-0.12061145156621933,-0.24275214970111847,-0.16853979229927063,-0.5093692541122437,0.5552579760551453,-0.46161049604415894,-0.3153715431690216,0.12169376015663147,-0.2049734741449356,-0.13490261137485504,-0.17128440737724304,0.038388751447200775,0.1835138499736786,0.26642298698425293,-0.5607478618621826,0.549420177936554,0.175339013338089,0.1530471295118332,-0.4083288609981537,0.6181994080543518,0.04867193102836609,0.06680873036384583,-0.43460315465927124,0.3253328800201416,-0.19410225749015808,1.266300916671753,-0.12888887524604797,-0.009799182415008545,-0.872124195098877,0.6205496191978455,-0.5738679766654968,-0.3992041349411011,0.22344303131103516
63,1,0.05656782537698746,0.05535820871591568,-0.0019438527524471283,0.042711228132247925,0.0640048012137413,0.16281716525554657,0.261939138174057,0.25910669565200806,0.31234443187713623,0.27808094024658203,0.39237189292907715,0.48840615153312683,0.40133607387542725,0.4191267192363739,0.7293815612792969,0.8131451606750488,0.6717218160629272,0.760028600692749,0.6245025396347046,0.7693167328834534,0.8012137413024902,0.8691624402999878,0.6657233238220215,0.6225892305374146,0.6216650009155273,1.151707410812378,1.2880346775054932,1.3782334327697754,1.1986007690429688,1.110222339630127,1.1024208068847656,0.9969130158424377,1.1395471096038818,1.4431416988372803,1.4576280117034912,1.3797245025634766,1.4428081512451172,1.506011724472046,1.498549461364746,1.4149372577667236,1.3479419946670532,1.3254764080047607,1.3365451097488403,1.254807949066162,1.1400724649429321,1.1541528701782227,1.0422509908676147,1.084155559539795,1.0645135641098022,1.0757602453231812,1.1074860095977783,1.0910961627960205,1.2051533460617065,1.1983942985534668,1.0866925716400146,1.1042200326919556,1.2594527006149292,1.4179996252059937,1.6014151573181152,1.533083438873291,1.9410144090652466,1.422484278678894,0.9561780691146851,0.011447923257946968,-0.01818615198135376,-0.04733826220035553,-0.032261721789836884,-0.0109018599614501,0.011958915740251541,-0.010796504095196724,-0.03162667527794838,0.15823844075202942,-0.07373800873756409,-0.13611271977424622,-0.11681391298770905,-0.07686499506235123,-0.03330426663160324,-0.0500989705324173,-0.16117516160011292,0.0553797148168087,0.035812269896268845,0.08938854932785034,0.07152946293354034,-0.06000414118170738,-0.2350860983133316,0.06886547803878784,0.10719344764947891,-0.29536861181259155,-0.11385459452867508,-0.18239173293113708,-0.10358314961194992,-0.021080370992422104,-0.14301899075508118,0.4528962969779968,0.03156238794326782,-0.5340883731842041,0.32800963521003723,0.36964285373687744,0.6896560192108154,0.1419835388660431,-0.651470422744751,0.008650138974189758,-0.455857515335083,0.108949214220047,-0.293975293636322,-0.3144665062427521,0.5784430503845215,0.1450517177581787,0.473871111869812,0.4729621112346649,0.05325520038604736,-0.4752788543701172,0.3229518532752991,-0.10078500211238861,-0.4664236903190613,-0.6181613206863403,0.36540913581848145,-0.2950592339038849,-0.03033606708049774,-0.052615389227867126,0.15562662482261658,0.27956733107566833,0.4941895604133606,-0.24758413434028625,0.04854511469602585,-0.023761451244354248
64,1,0.09811712056398392,0.07589541375637054,0.040336932986974716,0.09930215030908585,0.0866549089550972,0.15650932490825653,0.20852169394493103,0.20768915116786957,0.23119521141052246,0.2062714546918869,0.2659651041030884,0.30852413177490234,0.2063675969839096,0.27036628127098083,0.4027794897556305,0.460677832365036,0.254281610250473,0.34015601873397827,0.28231698274612427,0.4265105724334717,0.4448070526123047,0.4864127039909363,0.41162872314453125,0.42647236585617065,0.5645591616630554,0.8184213638305664,0.8164041042327881,0.8845506906509399,0.8356033563613892,0.8464611768722534,0.9500958919525146,1.0024266242980957,1.2285866737365723,1.3030869960784912,1.3218748569488525,1.4927597045898438,1.4013352394104004,1.3756221532821655,1.2532951831817627,1.1637485027313232,1.0474755764007568,1.038027286529541,1.119036316871643,1.0819239616394043,0.9184154272079468,0.9750753045082092,0.8287979364395142,0.963422417640686,0.960902750492096,1.0603137016296387,1.1808979511260986,1.0998427867889404,1.1859676837921143,1.2945516109466553,1.1181116104125977,1.1659222841262817,1.469051718711853,1.701894760131836,1.940049409866333,2.03749942779541,2.638559103012085,1.5678753852844238,1.0734227895736694,0.012735748663544655,-0.03573138266801834,-0.047154977917671204,-0.04826992750167847,-0.025535404682159424,-0.03137781471014023,-0.025739584118127823,-0.05430278927087784,0.09255828708410263,-0.10921061038970947,-0.07114500552415848,-0.13297638297080994,-0.05207161605358124,-0.11606760323047638,-0.11614875495433807,-0.02514621615409851,0.06278742849826813,0.055430930107831955,0.19765061140060425,0.01536470279097557,0.11438098549842834,0.011968739330768585,0.01927131786942482,0.048676326870918274,-0.0773996040225029,0.21636560559272766,-0.19847211241722107,-0.08737272024154663,0.004872776567935944,0.025806263089179993,0.3934735059738159,-0.23542270064353943,-0.544374942779541,0.023220062255859375,0.8380229473114014,0.2085147351026535,0.14871084690093994,-0.18808551132678986,-0.6604148149490356,0.10523589700460434,0.3832310438156128,-0.005983456969261169,-0.2825414836406708,0.5590537190437317,-0.4714545011520386,0.46655333042144775,0.09218530356884003,0.5218101739883423,-0.10304006189107895,0.10182268917560577,0.3598368763923645,-0.7743723392486572,-0.05021187663078308,0.17729678750038147,0.3226150870323181,0.15446585416793823,0.3391897678375244,0.024432599544525146,-0.03092828392982483,0.3430684506893158,-0.921231746673584,-0.8225890398025513,0.2426019310951233
65,1,0.13327398896217346,0.17114177346229553,0.08611616492271423,0.1257418394088745,0.0776643306016922,0.08916130661964417,0.14366751909255981,0.06628330796957016,0.10793495923280716,0.11709503829479218,0.18047122657299042,0.14941686391830444,0.04751778393983841,0.055794790387153625,0.15542930364608765,0.1233382597565651,0.06531164795160294,0.1452086716890335,0.051374226808547974,0.1844545304775238,0.23348048329353333,0.3354533910751343,0.31933462619781494,0.2684188783168793,0.41892480850219727,0.5166180729866028,0.5545388460159302,0.6151626110076904,0.499783992767334,0.6047021150588989,0.585418164730072,0.3175266981124878,0.41612792015075684,0.5898690223693848,0.52044677734375,0.6801884174346924,0.6170603036880493,0.6773927211761475,0.5240213871002197,0.4319790005683899,0.37340283393859863,0.565875768661499,0.4827156662940979,0.604447603225708,0.5882667303085327,0.6764259934425354,0.4503927230834961,0.44838947057724,0.297716349363327,0.26219993829727173,0.2862513065338135,0.4303351640701294,0.5886178612709045,0.694470226764679,0.6018346548080444,0.7882139086723328,1.2363438606262207,1.5397671461105347,1.90358304977417,2.0257046222686768,2.153733015060425,0.41702187061309814,1.026047706604004,0.03621254116296768,-0.03132922202348709,-0.03730100020766258,-0.06988412141799927,-0.042827069759368896,-0.0052148886024951935,0.03318022936582565,-0.05284885689616203,0.05206272006034851,-0.11961635947227478,0.042279765009880066,-0.07694888114929199,-0.026349112391471863,-0.0865262895822525,-0.04290041700005531,-0.028875600546598434,0.020596977323293686,0.008657854050397873,0.05230414867401123,0.02541772648692131,0.02329622395336628,0.018356822431087494,-0.035233061760663986,0.1953645944595337,-0.06140681356191635,0.3329554796218872,0.27485156059265137,-0.37257418036460876,-0.20774921774864197,-0.03130866959691048,0.04110147804021835,-0.13900473713874817,-0.29763710498809814,-0.6356308460235596,0.11438138782978058,-0.5963762998580933,-0.35518595576286316,0.08105868101119995,-0.25747138261795044,0.16526010632514954,-0.28831762075424194,0.3449435830116272,0.04623040556907654,0.1865905374288559,-0.20759408175945282,0.10230201482772827,0.16032278537750244,0.36607202887535095,-0.9695824384689331,0.7428807616233826,-0.018384218215942383,-0.03918299078941345,-0.7110834121704102,0.7611106634140015,-0.9814565181732178,1.2135255336761475,-0.4378611445426941,0.6806734204292297,-0.8424994945526123,1.481175422668457e-05,-0.35917776823043823,0.2360782027244568,0.4792044162750244
66,1,0.005796812474727631,0.00038287416100502014,-0.027073677629232407,0.049512289464473724,-0.007060844451189041,0.01795687898993492,0.08750700950622559,0.02316099777817726,0.08549824357032776,0.15358147025108337,0.1046510636806488,0.028042055666446686,-0.03188382461667061,-0.02831166610121727,0.0230785571038723,0.022778896614909172,-0.06652896851301193,-0.08412882685661316,-0.050285547971725464,-0.09426788985729218,-0.00412343442440033,0.049838706851005554,-0.013180911540985107,-0.30874842405319214,-0.37366485595703125,-0.36411333084106445,-0.3604963421821594,-0.3530420660972595,-0.36015403270721436,-0.29093456268310547,-0.18240052461624146,-0.20259153842926025,-0.06712541729211807,0.03755921125411987,0.06754764914512634,0.09644299000501633,0.015631400048732758,0.008937425911426544,0.047420814633369446,-0.010518260300159454,-0.11788153648376465,-0.07437088340520859,-0.1384824812412262,-0.051952384412288666,-0.16764649748802185,-0.17220672965049744,-0.3518499433994293,-0.22752487659454346,-0.37374839186668396,-0.28898894786834717,-0.2275995910167694,-0.3139089047908783,-0.2233751118183136,-0.10943084955215454,-0.015957802534103394,0.2732478678226471,0.6761941313743591,1.0375564098358154,1.2279573678970337,1.5242743492126465,1.6055235862731934,-0.724755048751831,-0.03683364391326904,0.018063664436340332,-0.0527549609541893,-0.06575842946767807,-0.03694247454404831,-0.03356420248746872,0.0009701699018478394,0.08802172541618347,-0.10557837039232254,0.09474458545446396,-0.0625961497426033,0.05227828025817871,-0.08575619757175446,0.02885928936302662,-0.15587341785430908,-0.1197199672460556,0.023012446239590645,0.14082162082195282,0.007987587712705135,0.09814395010471344,0.16766425967216492,-0.10369287431240082,0.1668657511472702,0.1382620930671692,-0.008904434740543365,-0.07175881415605545,0.19090315699577332,-0.15249872207641602,-0.4262862801551819,0.02682013064622879,-0.1864655762910843,0.054221950471401215,0.1109587624669075,-0.4168100953102112,-0.5336048603057861,0.2586168646812439,-0.10348397493362427,-0.06958673894405365,0.17692631483078003,-0.1203044056892395,-0.15937188267707825,-0.2254556119441986,0.047845885157585144,-1.150994896888733,0.24578124284744263,-0.0806899219751358,0.12874244153499603,-0.2133573740720749,-0.3037779927253723,-1.0207146406173706,0.3916247487068176,-0.060841113328933716,0.43581047654151917,0.13817156851291656,0.7956740856170654,-0.6775630116462708,0.8895090818405151,0.3465080261230469,0.35894471406936646,0.06985354423522949,0.8335820436477661,-0.4625367522239685,0.520938515663147,-0.3433320224285126
67,1,0.08837920427322388,0.09948454797267914,0.03745770454406738,0.06885547935962677,0.10396330803632736,0.21712279319763184,0.3051491379737854,0.26628777384757996,0.2966647148132324,0.25152456760406494,0.35909560322761536,0.42845964431762695,0.313121497631073,0.3078906536102295,0.6073777675628662,0.7081953287124634,0.5488077402114868,0.6058947443962097,0.4317103326320648,0.5813566446304321,0.6113342642784119,0.6152641177177429,0.37686124444007874,0.3771415948867798,0.3599129021167755,0.7217569351196289,0.7834914922714233,0.8330512046813965,0.753903329372406,0.8279561996459961,0.8496959805488586,0.751259982585907,0.9624047875404358,1.1793458461761475,1.2405844926834106,1.1785222291946411,1.163686752319336,1.1997768878936768,1.2009167671203613,1.0842175483703613,1.0123845338821411,0.9611422419548035,0.9389233589172363,0.8107322454452515,0.683158278465271,0.6265461444854736,0.5168502330780029,0.5623182058334351,0.5795482397079468,0.6194156408309937,0.7159098982810974,0.6755880117416382,0.8532106280326843,0.9088265895843506,0.7893949747085571,0.8675678968429565,1.126162052154541,1.33076810836792,1.5624006986618042,1.4615235328674316,1.681555986404419,0.8903584480285645,0.2866969108581543,0.0006298571825027466,-0.02791754901409149,-0.04462730512022972,-0.06533417105674744,-0.014272606931626797,0.020695775747299194,0.03873694688081741,-0.0028139613568782806,0.16411322355270386,-0.09220246225595474,-0.07855765521526337,-0.08759438991546631,-0.07561015337705612,-0.02360842376947403,0.03868807479739189,-0.12012185901403427,0.06349906325340271,0.02700532227754593,0.16659732162952423,0.021475037559866905,-0.11383377760648727,-0.1662316620349884,0.0719590112566948,0.039455801248550415,-0.229631245136261,-0.04185597598552704,-0.23150458931922913,-0.168443962931633,0.178121417760849,-0.06794281303882599,0.3152637779712677,-0.2630305588245392,-0.39910081028938293,0.35760191082954407,0.5752742886543274,0.661807119846344,0.2944711148738861,-0.6965636014938354,-0.2697480320930481,-0.3772898018360138,0.28450191020965576,-0.309686541557312,-0.1054450124502182,0.25543487071990967,0.04074851796030998,0.39098110795021057,0.5600817203521729,-0.027010276913642883,-0.43844813108444214,0.11386729776859283,0.0063176341354846954,-0.2920372784137726,-0.47822505235671997,0.332994669675827,-0.05379064381122589,0.1807895004749298,-0.003820553421974182,0.15550139546394348,0.4525745213031769,0.5817716717720032,-0.14800509810447693,-0.06003811955451965,0.028772801160812378
68,1,0.005563162267208099,0.039078809320926666,-0.03578498214483261,0.03318822383880615,0.03654933720827103,0.15190142393112183,0.19223864376544952,0.1921420693397522,0.2412826418876648,0.16098105907440186,0.2364404797554016,0.2927349805831909,0.16989490389823914,0.19228006899356842,0.4472510814666748,0.514390230178833,0.37422072887420654,0.491131991147995,0.3497060537338257,0.4852108657360077,0.43942955136299133,0.5344796776771545,0.41197794675827026,0.4161875247955322,0.450208455324173,0.7639789581298828,0.7834154963493347,0.8927245736122131,0.7774909734725952,0.7148803472518921,0.7413001656532288,0.6921223402023315,0.7690317034721375,0.9764852523803711,1.0925428867340088,0.9820024967193604,0.9959052801132202,1.0855088233947754,0.9994269013404846,0.8783496618270874,0.6871758103370667,0.5784058570861816,0.5307662487030029,0.41593998670578003,0.2758292555809021,0.3078934848308563,0.2694726288318634,0.32931697368621826,0.3598417341709137,0.3754834532737732,0.46104174852371216,0.4609702229499817,0.6244214773178101,0.5763365030288696,0.55582594871521,0.6781154870986938,0.822671115398407,0.9298044443130493,1.0473594665527344,1.047035813331604,1.595967411994934,0.9468839764595032,0.1907261610031128,0.003992384299635887,-0.021903572604060173,-0.028010690584778786,-0.07630316913127899,0.015058401972055435,-0.008799619972705841,-0.013380765914916992,-0.04713009297847748,0.1719265878200531,-0.09494708478450775,-0.09548236429691315,-0.1025763601064682,-0.031486451625823975,0.01692323386669159,-0.01249563880264759,-0.06485728919506073,0.2588902711868286,-0.027383772656321526,0.1210772842168808,-0.0398072712123394,-0.04627647623419762,-0.1855033040046692,0.11163026839494705,0.032233238220214844,-0.24590745568275452,0.015395600348711014,-0.2950706481933594,0.09550955146551132,0.037064891308546066,-0.11740520596504211,0.5067198872566223,0.07304190844297409,-0.7827581167221069,0.4577479064464569,0.3087824881076813,0.6274687051773071,0.22390371561050415,-0.9632222652435303,-0.250339537858963,-0.5609537959098816,0.06306524574756622,0.09265687316656113,-0.0022848546504974365,0.3555038571357727,0.3773844242095947,-0.06189928948879242,0.21671882271766663,0.01810315251350403,-0.2906181812286377,0.08520010113716125,0.016455963253974915,-0.36116814613342285,-0.1731620728969574,0.15719172358512878,-0.530553936958313,0.1250607669353485,0.12947501242160797,0.34366366267204285,0.3490754961967468,0.26920947432518005,0.25480303168296814,-0.19235926866531372,0.11889636516571045
69,1,-0.1664474457502365,-0.056750740855932236,-0.0828879326581955,0.012220202013850212,-0.029189275577664375,0.02175818756222725,0.07613984495401382,0.08808346092700958,0.13137692213058472,0.08781877160072327,0.1569651961326599,0.23356766998767853,0.14096371829509735,0.2071940302848816,0.36456894874572754,0.44467976689338684,0.27067726850509644,0.29553112387657166,0.14473137259483337,0.27124425768852234,0.2805151045322418,0.2808065116405487,0.16712887585163116,0.09579773247241974,0.19772493839263916,0.4329298436641693,0.40037649869918823,0.37175601720809937,0.24436995387077332,0.22562283277511597,0.28043830394744873,0.1311921924352646,0.2778170108795166,0.45279210805892944,0.48026320338249207,0.44708704948425293,0.39990463852882385,0.42955705523490906,0.2992130219936371,0.28341037034988403,0.15257415175437927,0.13635197281837463,0.10999100655317307,0.027634993195533752,-0.1294829249382019,-0.15959778428077698,-0.2737910747528076,-0.12644730508327484,-0.1905147284269333,-0.07914386689662933,0.003206700086593628,-0.08518087863922119,0.09317068755626678,0.04934266209602356,-0.0927562564611435,0.08358436077833176,0.374672532081604,0.5257139205932617,0.6833950281143188,0.9074391722679138,1.3460330963134766,0.2108302116394043,0.06803122162818909,0.052140578627586365,-0.019102388992905617,-0.028072239831089973,-0.1307964026927948,0.02264763042330742,-0.04786263778805733,-0.028450727462768555,0.04090483486652374,-0.01818326860666275,-0.08162583410739899,-0.02318902499973774,-0.11145074665546417,-0.09167204052209854,0.008710108697414398,-0.08992622047662735,-0.012302346527576447,0.07549075037240982,-0.02167447842657566,0.05297397822141647,0.02258777618408203,0.07221771031618118,0.002669036388397217,0.24206313490867615,0.06333144009113312,-0.1262434422969818,0.1784985065460205,0.22831043601036072,-0.19847801327705383,0.08613118529319763,0.0028016939759254456,0.22314414381980896,-0.1340574026107788,-0.36400139331817627,0.2699979841709137,0.21432740986347198,0.2587849199771881,0.36916211247444153,-0.20698431134223938,-0.23713400959968567,0.42116937041282654,0.2904607653617859,-0.27122342586517334,0.014804989099502563,0.2723228335380554,-0.06106352061033249,0.9591953754425049,0.5829349160194397,-0.5225074291229248,-0.737605631351471,0.07323281466960907,0.3116002678871155,-0.8943519592285156,-0.393440306186676,-0.16037693619728088,-0.44045671820640564,0.7497336864471436,-0.19931599497795105,0.4450213313102722,-0.20086930692195892,0.7879928350448608,-0.28766679763793945,-0.6046370267868042,0.40916967391967773
70,1,0.04977639019489288,0.047134339809417725,-0.04197573661804199,0.029988668859004974,-0.018403522670269012,0.07477638125419617,0.1336771696805954,0.09517162293195724,0.11504726111888885,-0.05265529453754425,-0.002567499876022339,0.1305537074804306,0.07283961027860641,0.09183047711849213,0.26216262578964233,0.43958780169487,0.3135582208633423,0.27445849776268005,0.043289437890052795,0.1957044005393982,0.2256893813610077,0.16886299848556519,-0.05329915136098862,-0.10330083966255188,-0.15121424198150635,0.23815137147903442,0.06233828142285347,0.16924512386322021,-0.06434895098209381,-0.028359338641166687,-0.179595485329628,-0.1921764314174652,-0.056850552558898926,0.36566659808158875,0.19059135019779205,-0.14609043300151825,-0.2970958352088928,-0.26844465732574463,-0.44035160541534424,-0.6179937720298767,-0.7124374508857727,-0.6581552624702454,-0.5780735015869141,-0.5220943689346313,-0.704068660736084,-0.6916411519050598,-0.8374913930892944,-0.6722750067710876,-0.6884583234786987,-0.4811398983001709,-0.5820707678794861,-0.5531480312347412,-0.5215336084365845,-0.4718465507030487,-0.6374117136001587,-0.5556921362876892,-0.2820151150226593,-0.019490212202072144,0.1754935085773468,0.25382673740386963,0.4217345118522644,0.17646276950836182,-0.22339242696762085,0.027087463065981865,-0.02908802404999733,-0.03150682523846626,-0.07675035297870636,0.0067894477397203445,-0.014859642833471298,0.06410150974988937,-0.08635210990905762,0.08730325102806091,-0.08632709830999374,-0.004867145791649818,-0.10666492581367493,-0.08196492493152618,0.03683032840490341,0.0038136206567287445,-0.1455734670162201,0.06757326424121857,0.07200002670288086,0.21054142713546753,0.004404675215482712,0.03685155510902405,-0.0976424589753151,0.027337417006492615,0.033188238739967346,-0.07020797580480576,0.09446132183074951,-0.09632829576730728,0.24930545687675476,-0.11317496001720428,-0.2629202902317047,0.21249811351299286,-0.02746988832950592,-0.1021520346403122,0.06629028916358948,0.11233408749103546,0.9569576978683472,-0.03480088710784912,-0.294016033411026,-0.538917601108551,-0.34056732058525085,0.35685473680496216,-0.02725958824157715,0.23847316205501556,0.3728914260864258,-0.09692054986953735,-0.07597772777080536,0.7592889070510864,0.4080233573913574,-0.4611521363258362,0.10656088590621948,-0.7159790396690369,-0.8889644742012024,-0.36335277557373047,0.2595149278640747,0.2284054309129715,-0.17242148518562317,-0.10895991325378418,0.5107065439224243,-0.42618367075920105,0.8247129917144775,-0.2930637001991272,-0.12433291971683502,0.16162358224391937
