dataset_index,label,score_layer_0,score_layer_1,score_layer_2,score_layer_3,score_layer_4,score_layer_5,score_layer_6,score_layer_7,score_layer_8,score_layer_9,score_layer_10,score_layer_11,score_layer_12,score_layer_13,score_layer_14,score_layer_15,score_layer_16,score_layer_17,score_layer_18,score_layer_19,score_layer_20,score_layer_21,score_layer_22,score_layer_23,score_layer_24,score_layer_25,score_layer_26,score_layer_27,score_layer_28,score_layer_29,score_layer_30,score_layer_31,score_layer_32,score_layer_33,score_layer_34,score_layer_35,score_layer_36,score_layer_37,score_layer_38,score_layer_39,score_layer_40,score_layer_41,score_layer_42,score_layer_43,score_layer_44,score_layer_45,score_layer_46,score_layer_47,score_layer_48,score_layer_49,score_layer_50,score_layer_51,score_layer_52,score_layer_53,score_layer_54,score_layer_55,score_layer_56,score_layer_57,score_layer_58,score_layer_59,score_layer_60,score_layer_61,score_layer_62,random_score_layer_0,random_score_layer_1,random_score_layer_2,random_score_layer_3,random_score_layer_4,random_score_layer_5,random_score_layer_6,random_score_layer_7,random_score_layer_8,random_score_layer_9,random_score_layer_10,random_score_layer_11,random_score_layer_12,random_score_layer_13,random_score_layer_14,random_score_layer_15,random_score_layer_16,random_score_layer_17,random_score_layer_18,random_score_layer_19,random_score_layer_20,random_score_layer_21,random_score_layer_22,random_score_layer_23,random_score_layer_24,random_score_layer_25,random_score_layer_26,random_score_layer_27,random_score_layer_28,random_score_layer_29,random_score_layer_30,random_score_layer_31,random_score_layer_32,random_score_layer_33,random_score_layer_34,random_score_layer_35,random_score_layer_36,random_score_layer_37,random_score_layer_38,random_score_layer_39,random_score_layer_40,random_score_layer_41,random_score_layer_42,random_score_layer_43,random_score_layer_44,random_score_layer_45,random_score_layer_46,random_score_layer_47,random_score_layer_48,random_score_layer_49,random_score_layer_50,random_score_layer_51,random_score_layer_52,random_score_layer_53,random_score_layer_54,random_score_layer_55,random_score_layer_56,random_score_layer_57,random_score_layer_58,random_score_layer_59,random_score_layer_60,random_score_layer_61,random_score_layer_62
72,0,0.019859977066516876,0.05309846252202988,-0.01184554398059845,0.05089814215898514,0.04669277369976044,0.1429450511932373,0.19765152037143707,0.17800092697143555,0.21649165451526642,0.1745043694972992,0.2944872975349426,0.35075220465660095,0.31825488805770874,0.3992759883403778,0.6087098121643066,0.6769077777862549,0.5432130098342896,0.5600931644439697,0.49306535720825195,0.6576078534126282,0.6929709911346436,0.7149025201797485,0.6148557662963867,0.5781431198120117,0.5904238820075989,1.024393081665039,1.0808825492858887,1.133636474609375,1.0433578491210938,1.0795671939849854,1.1657922267913818,1.0028512477874756,1.19060480594635,1.3318835496902466,1.4274952411651611,1.4025356769561768,1.3385334014892578,1.427825927734375,1.4450349807739258,1.3600205183029175,1.2864323854446411,1.2760871648788452,1.1895264387130737,1.160703420639038,1.0851507186889648,1.0581790208816528,0.9590336084365845,1.0130425691604614,0.9920685887336731,1.0379180908203125,1.0480685234069824,0.966027021408081,1.0892767906188965,1.166528582572937,1.0677794218063354,1.1680935621261597,1.4021563529968262,1.7451767921447754,1.9088149070739746,1.907280445098877,2.2185275554656982,1.1610808372497559,0.7377229332923889,-0.0014431122690439224,-0.01311778835952282,-0.04154951125383377,-0.08132340013980865,-0.015213766135275364,0.025790534913539886,-0.041972920298576355,-0.012070359662175179,0.15115860104560852,-0.13638627529144287,-0.01455911248922348,-0.1957772970199585,0.04696214199066162,-0.03321461006999016,0.016342781484127045,-0.06633120775222778,0.13333921134471893,-0.06504052132368088,0.1415579468011856,-0.013018175959587097,0.012080453336238861,-0.06522257626056671,0.040744222700595856,-0.0204961895942688,-0.23166370391845703,0.0488739050924778,-0.20274454355239868,-0.06915900111198425,-0.04211471229791641,-0.46993961930274963,0.5581938028335571,-0.06947818398475647,-0.448626309633255,0.003474399447441101,0.8134424686431885,0.18138864636421204,0.24724289774894714,-0.22292113304138184,-0.35262325406074524,-0.008136898279190063,0.36784666776657104,0.006758533418178558,-0.27320438623428345,0.8157906532287598,-0.23230835795402527,-0.0152081698179245,0.41754937171936035,-0.17644044756889343,-0.2010653018951416,0.1808469295501709,0.01962415874004364,-0.5057638883590698,0.031383633613586426,-0.30472084879875183,-0.6332239508628845,0.6674861907958984,0.3190400004386902,-0.15424340963363647,0.22126621007919312,0.2698304057121277,-0.16335225105285645,0.04898187518119812,0.07687604427337646
73,1,-0.00021494925022125244,0.024237073957920074,-0.061093442142009735,-0.021849874407052994,-0.03483100235462189,0.06652528047561646,0.10353101789951324,0.087494857609272,0.11242649704217911,0.11953085660934448,0.2068139910697937,0.2941335141658783,0.28996652364730835,0.2780388295650482,0.5083248615264893,0.5642061233520508,0.4072442948818207,0.3983432650566101,0.31378084421157837,0.45054537057876587,0.46779870986938477,0.5040941834449768,0.3959715962409973,0.3596051335334778,0.34069108963012695,0.6796289682388306,0.653079628944397,0.6659560203552246,0.5102415084838867,0.5927243828773499,0.6109735369682312,0.4776875376701355,0.6129857301712036,0.7271885275840759,0.7850292921066284,0.7332467436790466,0.6109721064567566,0.7700495719909668,0.8002268671989441,0.6567357778549194,0.6005797982215881,0.5998812913894653,0.5391262769699097,0.41635262966156006,0.34146279096603394,0.37769272923469543,0.2943660020828247,0.35643893480300903,0.2875385582447052,0.3351289629936218,0.32043594121932983,0.30856725573539734,0.3894400894641876,0.4594067335128784,0.4034108817577362,0.49726155400276184,0.6425906419754028,0.8714207410812378,1.0792760848999023,1.0668292045593262,1.3251985311508179,0.3900204300880432,-0.15769851207733154,0.0064863283187150955,-0.012330512516200542,-0.04286552593111992,-0.05196186900138855,0.024360572919249535,0.022505465894937515,-0.05167347192764282,-0.011351204477250576,0.1261102855205536,-0.09828725457191467,-0.012454159557819366,-0.16252294182777405,-0.07198118418455124,0.0801864042878151,0.03143510967493057,-0.02721000649034977,0.10219299793243408,-0.0031136777251958847,0.06687197089195251,-0.020657263696193695,-0.0764528289437294,-0.12954945862293243,-0.031548116356134415,-0.1386423259973526,-0.11473393440246582,0.08961744606494904,-0.11149892210960388,-0.18220409750938416,0.24770893156528473,-0.5273760557174683,0.42162618041038513,-0.2013954520225525,-0.4042320251464844,0.17533592879772186,0.4638347029685974,0.32336318492889404,0.07168369740247726,-0.5669646263122559,-0.5365504026412964,-0.10176826268434525,0.4308980107307434,0.13208171725273132,-0.14345522224903107,0.7752891182899475,-0.12040865421295166,-0.1591954529285431,0.018247030675411224,-0.1268533319234848,-0.22963204979896545,0.4680755138397217,-0.11520229279994965,-0.6664511561393738,-0.4165734052658081,0.07946906983852386,-0.7092338800430298,0.4046918451786041,0.19210901856422424,0.18795625865459442,0.3597242832183838,0.004108518362045288,-0.20115742087364197,0.07877868413925171,0.06410661339759827
74,0,-0.011858448386192322,0.0022461190819740295,-0.06798055768013,-0.01081821322441101,-0.03283931314945221,0.09221363812685013,0.12933231890201569,0.08996831625699997,0.15842141211032867,0.06827595829963684,0.17369236052036285,0.27463632822036743,0.2221238911151886,0.24289561808109283,0.4882128834724426,0.5533196330070496,0.41835349798202515,0.4451022446155548,0.3573351800441742,0.4757953882217407,0.46316519379615784,0.5048229098320007,0.35517048835754395,0.25799673795700073,0.28723305463790894,0.619661808013916,0.63315749168396,0.6557304859161377,0.4330288767814636,0.38091930747032166,0.3211684226989746,0.1229354739189148,0.24634894728660583,0.4110240936279297,0.3535832464694977,0.20542587339878082,0.1695556342601776,0.26682406663894653,0.23404048383235931,0.14213620126247406,0.05172213912010193,0.049634188413619995,0.0638921707868576,0.029345780611038208,-0.1284249722957611,-0.14755108952522278,-0.24224142730236053,-0.1496802568435669,-0.21673284471035004,-0.16856691241264343,-0.17399191856384277,-0.23108609020709991,-0.07183203101158142,-0.004748478531837463,-0.051172852516174316,0.015233427286148071,0.26990675926208496,0.5703168511390686,0.7910254001617432,0.8857481479644775,1.2255464792251587,0.24112212657928467,-0.34391582012176514,0.013345826417207718,-0.012078319676220417,-0.0465615838766098,-0.06603673845529556,0.016971802338957787,0.003764454275369644,-0.0628805160522461,-0.0381779782474041,0.15978732705116272,-0.1113218367099762,-0.05788305029273033,-0.14908164739608765,-0.056543298065662384,0.004830960184335709,-0.006641590967774391,-0.0981142520904541,0.15503422915935516,0.018338892608880997,0.15710559487342834,-0.0854295939207077,-0.016010038554668427,-0.16380830109119415,-0.012088648974895477,0.115475133061409,-0.01591932773590088,-0.023697778582572937,-0.16181153059005737,-0.041239507496356964,-0.2708904445171356,-0.48244747519493103,0.31361180543899536,0.12509092688560486,-0.35509809851646423,0.384285032749176,0.34419170022010803,0.41146257519721985,0.12074531614780426,-0.49290090799331665,-0.43983903527259827,-0.3373398184776306,0.3493611216545105,0.02253936231136322,0.1193571388721466,0.9837201833724976,-0.0037736743688583374,-0.12263412773609161,0.2302231788635254,-0.08891545236110687,-0.3787020444869995,0.42600804567337036,-0.17806190252304077,-0.7137227058410645,-0.059127479791641235,0.049496471881866455,-0.41244998574256897,-0.015438482165336609,-0.004944980144500732,0.3296331763267517,-0.2173174023628235,0.1381511688232422,-0.2086522877216339,0.1978202760219574,0.2745044529438019
75,1,-0.06710555404424667,-0.08749361336231232,-0.10689210891723633,0.00944832805544138,-0.02533324435353279,0.08838240802288055,0.15060000121593475,0.11814559996128082,0.21591642498970032,0.2387356162071228,0.1629064381122589,0.16030548512935638,0.10085229575634003,0.2159997522830963,0.214852437376976,0.15081213414669037,0.06393351405858994,0.12939131259918213,0.15633852779865265,0.07996343076229095,0.10852709412574768,0.14551621675491333,0.07451894879341125,-0.006598815321922302,-0.12239868193864822,0.0810043215751648,0.1724129170179367,0.07752661406993866,0.002093672752380371,0.05284897983074188,0.198659747838974,0.12758243083953857,0.18740473687648773,0.21710433065891266,0.22407299280166626,0.1104026585817337,0.13247212767601013,0.28085070848464966,0.2891819477081299,0.2992103397846222,0.32497739791870117,0.1495157778263092,0.20152944326400757,0.27100956439971924,0.11285196244716644,0.17416024208068848,0.055430665612220764,0.09854017198085785,0.043853066861629486,0.14330777525901794,0.1996801495552063,0.3391684591770172,0.4244087040424347,0.5483976006507874,0.4488452076911926,0.7407258749008179,1.1339055299758911,1.6854150295257568,2.230280637741089,2.6451244354248047,2.5428295135498047,0.20244228839874268,0.9303551912307739,0.014549183659255505,0.00021114014089107513,-0.08672291785478592,-0.07734502851963043,-0.04068724438548088,-0.029826056212186813,0.12860482931137085,-0.021722791716456413,0.044797442853450775,-0.13166579604148865,-0.030030598863959312,0.039044857025146484,-0.019447170197963715,-0.15867239236831665,0.012052858248353004,0.23295366764068604,0.11586563289165497,-0.04707823693752289,0.10132152587175369,0.23486986756324768,0.11536888778209686,0.039755918085575104,0.18866094946861267,0.09385304152965546,-0.015558343380689621,-0.09827814251184464,-0.37357521057128906,-0.40585553646087646,0.1973121166229248,-0.499246746301651,0.5300283432006836,0.23090048134326935,-0.14689083397388458,0.34489578008651733,0.051165640354156494,0.10324361175298691,0.24987202882766724,0.3937702178955078,0.33249735832214355,-0.03644050657749176,-0.11942289769649506,0.7783523797988892,-0.27409127354621887,0.15107056498527527,-0.03808295726776123,0.22377943992614746,-0.5099296569824219,0.2742966413497925,-0.3405396342277527,0.22872617840766907,0.27472010254859924,-0.6952675580978394,0.26020535826683044,0.7513654232025146,-0.5088387727737427,0.5255120992660522,0.3337312340736389,0.0987459123134613,-0.7278567552566528,1.4784069061279297,-0.5098346471786499,0.3613938093185425,0.3909946084022522
76,0,0.058602474629879,0.09270326793193817,0.01600886881351471,0.06622493267059326,0.010316029191017151,0.09393006563186646,0.11374642699956894,0.094826340675354,0.13229207694530487,0.16687092185020447,0.14386272430419922,0.22834685444831848,0.18241311609745026,0.2580429017543793,0.3003647029399872,0.3941793441772461,0.2536891996860504,0.28428369760513306,0.22228652238845825,0.4592083692550659,0.44720038771629333,0.5141656398773193,0.4289242625236511,0.44410550594329834,0.49887073040008545,0.792664110660553,0.7344210147857666,0.7975863814353943,0.6400144696235657,0.5932260751724243,0.48146623373031616,0.4598708152770996,0.5634356737136841,0.5925561189651489,0.4829607605934143,0.46134787797927856,0.40691348910331726,0.4275956451892853,0.3491399884223938,0.19688966870307922,0.053491100668907166,-0.07709541916847229,-0.2515592575073242,-0.3386017680168152,-0.3950711488723755,-0.3954065442085266,-0.47238412499427795,-0.46084439754486084,-0.43059179186820984,-0.3106164038181305,-0.12959274649620056,-0.06799672544002533,0.23993371427059174,0.19256189465522766,-0.003619719296693802,0.21450048685073853,0.40862277150154114,0.7148396968841553,1.0205847024917603,1.0112196207046509,1.6477839946746826,0.5138177871704102,-0.6943037509918213,0.004839325323700905,-0.016988370567560196,-0.04824962839484215,-0.06678277254104614,0.00718264002352953,-0.031483281403779984,-0.05204644799232483,-0.013251347467303276,0.04364730790257454,-0.15546667575836182,-0.09837799519300461,-0.07657689601182938,0.0022523701190948486,-0.0021632742136716843,0.04960579425096512,0.00304613821208477,0.12909597158432007,0.08447601646184921,0.14828000962734222,0.02852177619934082,0.07207077741622925,0.00253450870513916,0.10964369773864746,0.0554036945104599,-0.0009822025895118713,-0.05786091089248657,-0.38659316301345825,0.04561026394367218,-0.0321679413318634,-0.27938246726989746,0.015875190496444702,-0.24052011966705322,0.01682862639427185,0.37917232513427734,0.580992579460144,0.5523892045021057,0.21956397593021393,-0.4075230360031128,-0.2688286006450653,0.4747765362262726,0.37097489833831787,0.3180004358291626,0.29956549406051636,0.5461524724960327,0.06255626678466797,0.29756462574005127,1.2242662906646729,0.5444142818450928,-0.014725491404533386,0.0542069673538208,0.2862858474254608,-0.6957112550735474,0.5521568655967712,-0.5372843146324158,-0.29101836681365967,0.08224689960479736,-0.46025893092155457,0.5271898508071899,-0.2631468176841736,0.18422329425811768,-0.7773929238319397,0.6860913634300232,0.3751411437988281
77,1,0.037543803453445435,0.06756031513214111,-0.04447615519165993,0.09356477856636047,-0.0017946846783161163,0.09160354733467102,0.13433627784252167,0.11261922121047974,0.10808458924293518,0.11571602523326874,0.16313135623931885,0.16627366840839386,0.05718401074409485,0.1410903036594391,0.2131725698709488,0.16815510392189026,0.12453196942806244,0.11614438891410828,0.1296839565038681,0.24820548295974731,0.24265769124031067,0.30590635538101196,0.16866181790828705,0.12890107929706573,0.14849385619163513,0.34861886501312256,0.43463021516799927,0.4432704448699951,0.4105207622051239,0.3462362289428711,0.36746013164520264,0.20667101442813873,0.2633090019226074,0.29338404536247253,0.3649715781211853,0.463010311126709,0.44240692257881165,0.4966275095939636,0.5336329936981201,0.44168269634246826,0.3751474916934967,0.23426103591918945,0.10489672422409058,0.09212341904640198,-0.05337804555892944,-0.026599735021591187,-0.14798937737941742,0.007986754179000854,-0.05681002140045166,-0.032475024461746216,-0.03567691147327423,0.04916699230670929,0.2662598788738251,0.2209155261516571,0.058030545711517334,0.2689588963985443,0.3693138360977173,0.5754226446151733,0.7538285255432129,0.9324014782905579,1.397713541984558,-0.16851508617401123,-0.48287665843963623,0.02358957566320896,-0.03850732743740082,-0.038764335215091705,-0.07646109908819199,0.06083562597632408,0.011822320520877838,0.015046309679746628,-0.02049979194998741,0.044439204037189484,-0.10570133477449417,-0.05247233062982559,-0.02405022270977497,-0.10461312532424927,0.038616470992565155,-0.0074455514550209045,0.1805412471294403,0.07432059198617935,-0.12909820675849915,0.08746050298213959,0.015851348638534546,0.0045596882700920105,0.09595799446105957,0.30958420038223267,0.1154099702835083,-0.3578461706638336,0.02793912962079048,-0.02002059668302536,-0.2734312415122986,0.0312962532043457,-0.08471978455781937,-0.039889104664325714,0.19338099658489227,-0.20555996894836426,-0.17200706899166107,0.1829392910003662,-0.338979035615921,0.030273765325546265,-0.15576913952827454,0.14827921986579895,0.1973045915365219,0.1631450206041336,0.10121462494134903,-0.12051348388195038,0.2422405481338501,-0.008287575095891953,0.3707125782966614,-0.031512681394815445,0.14046204090118408,-0.2203885167837143,0.12466304004192352,0.5403827428817749,-0.1450653076171875,0.026607699692249298,0.20827436447143555,0.18016260862350464,0.5724926590919495,-0.609906792640686,0.24503549933433533,0.25311535596847534,0.1732501983642578,0.13186417520046234,0.14151957631111145,0.39994025230407715
78,0,0.02081120014190674,0.06745536625385284,-0.0033718012273311615,0.08454000949859619,0.08060424774885178,0.2078785002231598,0.25954797863960266,0.18709230422973633,0.3661726713180542,0.4260113537311554,0.5156168341636658,0.5292443037033081,0.4812890291213989,0.4720395505428314,0.7732696533203125,0.8085247278213501,0.6032922267913818,0.7087709903717041,0.6710008382797241,0.8569625020027161,0.8794812560081482,0.9150612950325012,0.7388534545898438,0.7514361143112183,0.6899230480194092,1.154302716255188,1.2013306617736816,1.2733780145645142,1.2204341888427734,1.3538334369659424,1.4786980152130127,1.4018194675445557,1.6027166843414307,1.837773084640503,1.829528570175171,1.7216459512710571,1.7093604803085327,1.820946216583252,1.863132357597351,1.7604905366897583,1.7750389575958252,1.7375270128250122,1.7464197874069214,1.6199164390563965,1.462786078453064,1.4535057544708252,1.3838191032409668,1.5323997735977173,1.420555591583252,1.4399861097335815,1.4460101127624512,1.4578042030334473,1.5949162244796753,1.6982815265655518,1.5780057907104492,1.5978529453277588,1.7631425857543945,1.9311991930007935,1.9969630241394043,1.8837954998016357,2.3113999366760254,1.5183358192443848,1.0815266370773315,0.01380237191915512,-0.016375793144106865,-0.057634152472019196,-0.08274897933006287,0.017593393102288246,0.006951265037059784,-0.03707525134086609,-0.02038068324327469,0.1536656618118286,-0.14904634654521942,0.007956873625516891,-0.18063683807849884,-0.0021305829286575317,-0.015794333070516586,0.028380058705806732,-0.07722117006778717,0.14133572578430176,-0.0579114705324173,0.0989370346069336,0.011572174727916718,-0.04804166406393051,-0.19916808605194092,-0.021057479083538055,0.059857144951820374,-0.18546563386917114,-0.04340119659900665,-0.18241320550441742,-0.13260266184806824,0.10136580467224121,-0.4821891188621521,0.32424673438072205,-0.067194864153862,-0.512571394443512,0.36700811982154846,0.5454792976379395,0.5868778228759766,0.05214240401983261,-0.7644500732421875,-0.5674368143081665,-0.18463841080665588,0.5537079572677612,0.24628573656082153,0.12548837065696716,0.5848459601402283,-0.050338778644800186,0.29498136043548584,0.179170161485672,0.09232921898365021,-0.1889117956161499,0.17772555351257324,-0.0021937191486358643,-0.44178929924964905,-0.3826843500137329,0.2009652853012085,-0.272208571434021,0.24679945409297943,0.22317193448543549,0.2818371057510376,0.2303038239479065,0.12439513206481934,-0.024078495800495148,0.1456441879272461,0.08142414689064026
79,0,-0.09034263342618942,-0.030057407915592194,-0.04289665073156357,0.005708158016204834,-0.011668451130390167,0.0720738098025322,0.1425553560256958,0.10440075397491455,0.15471163392066956,0.09576503932476044,0.13819503784179688,0.18165543675422668,0.16291561722755432,0.22217360138893127,0.4985232949256897,0.6448909640312195,0.4583723843097687,0.4814799427986145,0.4175669252872467,0.714197039604187,0.7055939435958862,0.7601856589317322,0.6783472299575806,0.7170125246047974,0.8063135743141174,1.356362223625183,1.5198144912719727,1.456007957458496,1.3943015336990356,1.3802521228790283,1.4009848833084106,1.242876648902893,1.3784974813461304,1.6501481533050537,1.6231858730316162,1.6760962009429932,1.5755887031555176,1.7355248928070068,1.740415334701538,1.6960712671279907,1.6176748275756836,1.6480742692947388,1.5899944305419922,1.6004897356033325,1.381534457206726,1.476271152496338,1.2960271835327148,1.3605358600616455,1.3275196552276611,1.332409143447876,1.320961356163025,1.319527268409729,1.3263459205627441,1.3219290971755981,1.1509253978729248,1.3511316776275635,1.6270546913146973,1.6681630611419678,1.8402783870697021,2.0307374000549316,2.3973937034606934,1.0117623805999756,1.116290807723999,0.061765674501657486,-0.04359329119324684,-0.02578824758529663,-0.11161293089389801,-0.010673671960830688,-0.0796283632516861,0.0027115903794765472,-0.010162586346268654,-0.006491795182228088,-0.1641407012939453,0.049290139228105545,-0.14153149724006653,-0.07374962419271469,0.032949693500995636,-0.06789053976535797,-0.15033158659934998,0.13530480861663818,0.0441349521279335,0.12311415374279022,-0.03479768708348274,0.008829213678836823,0.05972880870103836,0.01907133311033249,0.008709322661161423,0.04205729439854622,0.22479476034641266,0.0028726160526275635,-0.32351619005203247,-0.22190552949905396,-0.21225310862064362,0.26285266876220703,-0.06107313558459282,-0.48474109172821045,0.01910293847322464,0.06696726381778717,0.5957629680633545,0.19745925068855286,-0.3519803285598755,-0.35671567916870117,0.3437850773334503,0.5963923931121826,0.051789045333862305,0.2517273426055908,0.7570267915725708,-0.1783362478017807,0.2980445325374603,0.4280548095703125,-0.10270796716213226,-0.4059297740459442,0.5444228649139404,0.16741202771663666,-0.5001947283744812,-0.39384159445762634,0.4914191663265228,-0.7326327562332153,0.5168418884277344,-0.1400049328804016,0.4079035520553589,0.1461418867111206,0.7452048063278198,0.01237383484840393,-0.038319528102874756,0.69938063621521
80,1,0.023233167827129364,0.04842089116573334,0.005692522972822189,0.03543622046709061,0.025593843311071396,0.12843959033489227,0.15004795789718628,0.11365675926208496,0.185111403465271,0.18361736834049225,0.29904624819755554,0.367662250995636,0.3334411680698395,0.3316775858402252,0.43205726146698,0.4864812195301056,0.3278122544288635,0.3556581139564514,0.23467876017093658,0.35149112343788147,0.35024023056030273,0.388450562953949,0.2544354200363159,0.23247095942497253,0.20851349830627441,0.5062041878700256,0.5090183019638062,0.5775197148323059,0.4832913875579834,0.5687015056610107,0.564529299736023,0.4538484215736389,0.6430286169052124,0.7831151485443115,0.8125197291374207,0.7672207355499268,0.728683352470398,0.800454318523407,0.8342626094818115,0.7494628429412842,0.687980592250824,0.639733076095581,0.5734972953796387,0.47919854521751404,0.26363980770111084,0.23844045400619507,0.1929742991924286,0.2968159317970276,0.1858290731906891,0.2664743959903717,0.3274898827075958,0.26747143268585205,0.374199241399765,0.4400063753128052,0.4324803948402405,0.4496614933013916,0.5262451171875,0.7608230113983154,0.8686009645462036,0.7589936852455139,1.0913407802581787,0.4131091237068176,0.08035039901733398,0.010713506489992142,-0.00850268080830574,-0.04189570993185043,-0.05408425256609917,-0.00044181663542985916,-0.01397041603922844,-0.03202817216515541,-0.0038574417121708393,0.15096813440322876,-0.15610650181770325,-0.07912567257881165,-0.1577630490064621,-0.10402514040470123,-0.06372406333684921,-0.06962362676858902,-0.08283952623605728,0.12104608118534088,-0.03172706812620163,0.07627374678850174,0.04757340997457504,-0.037883445620536804,-0.0667106956243515,0.04299509525299072,0.08490945398807526,-0.17255130410194397,0.025879506021738052,-0.23683708906173706,-0.046746522188186646,0.2022397518157959,-0.329568475484848,0.2705809473991394,-0.08411256223917007,-0.2710581421852112,0.02760985493659973,0.7819780111312866,0.022056028246879578,0.18135280907154083,-0.7855464220046997,-0.6011934280395508,-0.12499535083770752,0.4977617561817169,0.02845277637243271,-0.04831096529960632,0.4907468557357788,0.09486908465623856,0.11155389249324799,0.2063201665878296,0.10737453401088715,-0.42524611949920654,0.16229726374149323,-0.2172735631465912,-0.6965897679328918,0.04161679744720459,-0.200295090675354,-0.09318128228187561,0.20534172654151917,0.12574617564678192,0.20036427676677704,0.40675196051597595,0.15041685104370117,-0.21270808577537537,0.20822027325630188,-0.20375722646713257
81,1,-0.04834631085395813,-0.05938171222805977,-0.04244721680879593,0.07072144746780396,0.025934621691703796,0.11723710596561432,0.16448894143104553,0.14440730214118958,0.23855604231357574,0.2763868570327759,0.2658020257949829,0.22802045941352844,0.19641521573066711,0.2542709410190582,0.30646073818206787,0.3020898699760437,0.23141078650951385,0.2775335907936096,0.324954628944397,0.297267347574234,0.2828871011734009,0.2951420545578003,0.21225205063819885,0.153657466173172,0.11895230412483215,0.30953341722488403,0.3308616280555725,0.28251519799232483,0.2533354163169861,0.3052777647972107,0.359686017036438,0.2337048053741455,0.39640599489212036,0.400750994682312,0.45273691415786743,0.3791159391403198,0.439114511013031,0.5767945051193237,0.5180470943450928,0.47784802317619324,0.4026922583580017,0.3713848888874054,0.3544858992099762,0.3706507682800293,0.30121761560440063,0.36325669288635254,0.2045869678258896,0.27995461225509644,0.16891372203826904,0.32079780101776123,0.3764840364456177,0.45138221979141235,0.5795290470123291,0.7589017152786255,0.6578139662742615,0.843805193901062,1.2084839344024658,1.5350775718688965,1.7813661098480225,2.097567081451416,2.430006265640259,1.0317548513412476,1.5865899324417114,0.027623286470770836,-0.004014013800770044,-0.0894182100892067,-0.04448055475950241,-0.011925476603209972,-0.021669626235961914,0.08182647824287415,-0.024523787200450897,0.091502845287323,-0.12189070135354996,-0.060492198914289474,-0.09374432265758514,-0.0475899875164032,-0.08572673052549362,0.06330862641334534,0.17282214760780334,0.15927523374557495,-0.09214235842227936,0.08795686066150665,0.1254304200410843,0.07625879347324371,0.025967560708522797,0.05598326027393341,0.11808675527572632,-0.16889548301696777,0.016265859827399254,-0.4218841791152954,-0.04010496288537979,0.24072414636611938,-0.15969115495681763,0.35660049319267273,0.007972747087478638,-0.1215115338563919,0.6308498382568359,0.18093204498291016,0.21175529062747955,0.2014947533607483,-0.4287775158882141,-0.07887589186429977,-0.4126420021057129,-0.49304720759391785,0.47844862937927246,-0.1994238793849945,-0.08095555752515793,-0.23991456627845764,0.0927756279706955,0.10199540853500366,0.012304455041885376,-0.599779486656189,0.3631027340888977,0.6890448331832886,-0.787601888179779,0.006817631423473358,0.8293511867523193,-0.7816933393478394,0.29589781165122986,0.15170243382453918,0.4382428824901581,-0.6550779342651367,1.3184090852737427,-0.05429975688457489,0.6158418655395508,0.4638187885284424
82,0,0.12044862657785416,0.13061538338661194,0.06719216704368591,0.1289960891008377,0.07827981561422348,0.1560356467962265,0.21011954545974731,0.15298789739608765,0.29769784212112427,0.35723763704299927,0.4310978353023529,0.46368104219436646,0.41885635256767273,0.3845592737197876,0.6642755270004272,0.6901348233222961,0.5103132128715515,0.6009851098060608,0.5284522771835327,0.7110940217971802,0.709859311580658,0.773026704788208,0.6479283571243286,0.6572467684745789,0.635469913482666,1.1025924682617188,1.154933214187622,1.2170915603637695,1.1465179920196533,1.2817745208740234,1.310760259628296,1.2512602806091309,1.5608752965927124,1.7337669134140015,1.7845592498779297,1.6410768032073975,1.6475212574005127,1.6859993934631348,1.7187711000442505,1.5855896472930908,1.5416690111160278,1.5737431049346924,1.539783000946045,1.4302341938018799,1.3120193481445312,1.3757965564727783,1.2330279350280762,1.3421308994293213,1.2984557151794434,1.324938178062439,1.3537821769714355,1.3553338050842285,1.4880638122558594,1.543152928352356,1.4463105201721191,1.6076549291610718,1.8545814752578735,2.1040029525756836,2.2633700370788574,2.164186716079712,2.5927422046661377,1.472324252128601,0.9791135787963867,0.01784856617450714,-0.0045201778411865234,-0.042011409997940063,-0.08380855619907379,0.004910377785563469,0.0255510862916708,-0.04281630367040634,-0.006189929321408272,0.10328101366758347,-0.13553182780742645,-0.0068505145609378815,-0.18731343746185303,-0.031948432326316833,-0.05182502418756485,-0.014277245849370956,-0.05587201938033104,0.1643424928188324,-0.11064957082271576,0.1405581831932068,-0.023206092417240143,-0.035123057663440704,-0.09020701050758362,0.01116732507944107,0.05357297509908676,-0.1453792154788971,0.014940731227397919,-0.11426028609275818,-0.2302180379629135,0.03193604201078415,-0.5012796521186829,0.1624816209077835,-0.2185361087322235,-0.45438313484191895,0.16027522087097168,0.6594526767730713,0.3229858875274658,-0.04872623085975647,-0.4957294166088104,-0.5949380993843079,0.1902025043964386,0.4183383285999298,0.21458670496940613,-0.0288945734500885,0.6888548135757446,-0.3271649479866028,0.4525904357433319,0.06892701983451843,0.15822511911392212,-0.0846465677022934,0.30140823125839233,0.22345182299613953,-0.5028822422027588,-0.19874444603919983,0.27286896109580994,-0.218744158744812,0.33325260877609253,0.05313101410865784,-0.03804248571395874,0.638140082359314,0.5502366423606873,-0.0463310182094574,0.24647459387779236,0.030307799577713013
